country,year,indicator_code,indicator_name,value
AUS,1983,NY.GDP.MKTP.KD,gdp_constant_2015_usd,472403242301.035
AUS,1984,NY.GDP.MKTP.KD,gdp_constant_2015_usd,493965987482.343
AUS,1985,NY.GDP.MKTP.KD,gdp_constant_2015_usd,520055779885.535
AUS,1986,NY.GDP.MKTP.KD,gdp_constant_2015_usd,540700762323.817
AUS,1987,NY.GDP.MKTP.KD,gdp_constant_2015_usd,554525226538.608
AUS,1988,NY.GDP.MKTP.KD,gdp_constant_2015_usd,586473477240.243
AUS,1989,NY.GDP.MKTP.KD,gdp_constant_2015_usd,609222887776.571
AUS,1990,NY.GDP.MKTP.KD,gdp_constant_2015_usd,630990273460.742
AUS,1991,NY.GDP.MKTP.KD,gdp_constant_2015_usd,628563287009.097
AUS,1992,NY.GDP.MKTP.KD,gdp_constant_2015_usd,631285380039.566
AUS,1993,NY.GDP.MKTP.KD,gdp_constant_2015_usd,656826136947.271
AUS,1994,NY.GDP.MKTP.KD,gdp_constant_2015_usd,682960226532.486
AUS,1995,NY.GDP.MKTP.KD,gdp_constant_2015_usd,709528553282.314
AUS,1996,NY.GDP.MKTP.KD,gdp_constant_2015_usd,736956619705.757
AUS,1997,NY.GDP.MKTP.KD,gdp_constant_2015_usd,765830271632.661
AUS,1998,NY.GDP.MKTP.KD,gdp_constant_2015_usd,801646726961.596
AUS,1999,NY.GDP.MKTP.KD,gdp_constant_2015_usd,841955290889.975
AUS,2000,NY.GDP.MKTP.KD,gdp_constant_2015_usd,874926744105.928
AUS,2001,NY.GDP.MKTP.KD,gdp_constant_2015_usd,892700520464.398
AUS,2002,NY.GDP.MKTP.KD,gdp_constant_2015_usd,927960453450.18
AUS,2003,NY.GDP.MKTP.KD,gdp_constant_2015_usd,956646310281.468
AUS,2004,NY.GDP.MKTP.KD,gdp_constant_2015_usd,997006658239.536
AUS,2005,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1028467016034.95
AUS,2006,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1056965077770.63
AUS,2007,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1097018464974.4
AUS,2008,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1136774249983.46
AUS,2009,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1158996461663.32
AUS,2010,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1184610839239.74
AUS,2011,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1212979128949.21
AUS,2012,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1260921781880.75
AUS,2013,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1294392358274.42
AUS,2014,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1328061960035.21
AUS,2015,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1356805839935.9
AUS,2016,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1394194533274.64
AUS,2017,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1426167740135.16
AUS,2018,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1467158231105.1
AUS,2019,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1499347932643.95
AUS,2020,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1497345824797.34
AUS,2021,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1527396783519.68
AUS,2022,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1592357665099.43
AUS,2023,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1649424913623.6
AUS,2024,NY.GDP.MKTP.KD,gdp_constant_2015_usd,1672078242948.22
CHN,1960,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1961,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1962,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1963,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1964,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1965,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1966,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1967,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1968,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1969,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1970,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1971,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1972,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1973,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1974,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1975,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1976,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1977,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1978,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1979,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1980,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1981,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1982,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1983,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1984,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1985,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1986,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1987,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1988,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1989,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1990,EG.IMP.CONS.ZS,energy_imports_pct_use,-3.991341834913
CHN,1991,EG.IMP.CONS.ZS,energy_imports_pct_use,-3.5844945560059
CHN,1992,EG.IMP.CONS.ZS,energy_imports_pct_use,-2.63382169910883
CHN,1993,EG.IMP.CONS.ZS,energy_imports_pct_use,-0.368768942248344
CHN,1994,EG.IMP.CONS.ZS,energy_imports_pct_use,-1.47072499046091
CHN,1995,EG.IMP.CONS.ZS,energy_imports_pct_use,-1.24567989587008
CHN,1996,EG.IMP.CONS.ZS,energy_imports_pct_use,-1.12646996020989
CHN,1997,EG.IMP.CONS.ZS,energy_imports_pct_use,0.649738031011822
CHN,1998,EG.IMP.CONS.ZS,energy_imports_pct_use,0.305622763116886
CHN,1999,EG.IMP.CONS.ZS,energy_imports_pct_use,1.2667491963187
CHN,2000,EG.IMP.CONS.ZS,energy_imports_pct_use,2.45807505926914
CHN,2001,EG.IMP.CONS.ZS,energy_imports_pct_use,0.0954125824372545
CHN,2002,EG.IMP.CONS.ZS,energy_imports_pct_use,1.55077393655025
CHN,2003,EG.IMP.CONS.ZS,energy_imports_pct_use,2.81787719089625
CHN,2004,EG.IMP.CONS.ZS,energy_imports_pct_use,5.80570745907935
CHN,2005,EG.IMP.CONS.ZS,energy_imports_pct_use,5.60861584629628
CHN,2006,EG.IMP.CONS.ZS,energy_imports_pct_use,6.95939640874444
CHN,2007,EG.IMP.CONS.ZS,energy_imports_pct_use,7.94609861840451
CHN,2008,EG.IMP.CONS.ZS,energy_imports_pct_use,8.6324519295838
CHN,2009,EG.IMP.CONS.ZS,energy_imports_pct_use,12.0784803208113
CHN,2010,EG.IMP.CONS.ZS,energy_imports_pct_use,13.5822901864238
CHN,2011,EG.IMP.CONS.ZS,energy_imports_pct_use,14.7187375691953
CHN,2012,EG.IMP.CONS.ZS,energy_imports_pct_use,16.5519076203457
CHN,2013,EG.IMP.CONS.ZS,energy_imports_pct_use,17.3260320088109
CHN,2014,EG.IMP.CONS.ZS,energy_imports_pct_use,17.5411749363193
CHN,2015,EG.IMP.CONS.ZS,energy_imports_pct_use,16.7064227414127
CHN,2016,EG.IMP.CONS.ZS,energy_imports_pct_use,19.1930740055994
CHN,2017,EG.IMP.CONS.ZS,energy_imports_pct_use,20.4189899878205
CHN,2018,EG.IMP.CONS.ZS,energy_imports_pct_use,21.668746469651
CHN,2019,EG.IMP.CONS.ZS,energy_imports_pct_use,22.2209738878689
CHN,2020,EG.IMP.CONS.ZS,energy_imports_pct_use,22.9745721923886
CHN,2021,EG.IMP.CONS.ZS,energy_imports_pct_use,21.638660726732
CHN,2022,EG.IMP.CONS.ZS,energy_imports_pct_use,20.6245589248584
CHN,2023,EG.IMP.CONS.ZS,energy_imports_pct_use,23.9617588276826
CHN,2024,EG.IMP.CONS.ZS,energy_imports_pct_use,
CHN,1960,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1961,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1962,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1963,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1964,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1965,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1966,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1967,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1968,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1969,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1970,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1971,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1972,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1973,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1974,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1975,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1976,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1977,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1978,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1979,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1980,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1981,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1982,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1983,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1984,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1985,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1986,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1987,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1988,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1989,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1990,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,773.250116673841
CHN,1991,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,740.586120549437
CHN,1992,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,756.63514647117
CHN,1993,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,792.633509359554
CHN,1994,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,821.273750333988
CHN,1995,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,872.82633002387
CHN,1996,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,884.894160616361
CHN,1997,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,876.489344673065
CHN,1998,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,872.405987083978
CHN,1999,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,880.738578841902
CHN,2000,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,898.07500446721
CHN,2001,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,921.506436459842
CHN,2002,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,976.159336791292
CHN,2003,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,1105.13742396493
CHN,2004,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,1249.04415339994
CHN,2005,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,1369.79197119649
CHN,2006,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,1490.18647938836
CHN,2007,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,1595.46606847798
CHN,2008,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,1629.97754209383
CHN,2009,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,1728.61645229501
CHN,2010,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,1899.79996108685
CHN,2011,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2027.46525356855
CHN,2012,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2085.21872095825
CHN,2013,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2137.32572690907
CHN,2014,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2177.55011435267
CHN,2015,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2175.1544486832
CHN,2016,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2149.2047500244
CHN,2017,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2215.91139022057
CHN,2018,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2310.87757050979
CHN,2019,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2397.96868908473
CHN,2020,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2465.96954605987
CHN,2021,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2623.79959356116
CHN,2022,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2676.48200976111
CHN,2023,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,2850.94152906511
CHN,2024,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
CHN,1960,NE.EXP.GNFS.CD,exports_goods_services_current_usd,1883060000.0
CHN,1961,NE.EXP.GNFS.CD,exports_goods_services_current_usd,1505610000.0
CHN,1962,NE.EXP.GNFS.CD,exports_goods_services_current_usd,1505370000.0
CHN,1963,NE.EXP.GNFS.CD,exports_goods_services_current_usd,1666350000.0
CHN,1964,NE.EXP.GNFS.CD,exports_goods_services_current_usd,1938860000.0
CHN,1965,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2246600000.0
CHN,1966,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2370600000.0
CHN,1967,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2155880000.0
CHN,1968,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2114700000.0
CHN,1969,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2214390000.0
CHN,1970,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2274220000.0
CHN,1971,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2710416000.0
CHN,1972,NE.EXP.GNFS.CD,exports_goods_services_current_usd,3537210000.0
CHN,1973,NE.EXP.GNFS.CD,exports_goods_services_current_usd,5959279000.0
CHN,1974,NE.EXP.GNFS.CD,exports_goods_services_current_usd,7213067000.0
CHN,1975,NE.EXP.GNFS.CD,exports_goods_services_current_usd,7974570000.0
CHN,1976,NE.EXP.GNFS.CD,exports_goods_services_current_usd,7440600000.0
CHN,1977,NE.EXP.GNFS.CD,exports_goods_services_current_usd,8271070000.0
CHN,1978,NE.EXP.GNFS.CD,exports_goods_services_current_usd,10801140000.0
CHN,1979,NE.EXP.GNFS.CD,exports_goods_services_current_usd,13962640000.0
CHN,1980,NE.EXP.GNFS.CD,exports_goods_services_current_usd,19405720000.0
CHN,1981,NE.EXP.GNFS.CD,exports_goods_services_current_usd,24369970000.0
CHN,1982,NE.EXP.GNFS.CD,exports_goods_services_current_usd,22600124795.19
CHN,1983,NE.EXP.GNFS.CD,exports_goods_services_current_usd,21956304449.37
CHN,1984,NE.EXP.GNFS.CD,exports_goods_services_current_usd,24764305080.89
CHN,1985,NE.EXP.GNFS.CD,exports_goods_services_current_usd,25801403273.95
CHN,1986,NE.EXP.GNFS.CD,exports_goods_services_current_usd,26202580690.47
CHN,1987,NE.EXP.GNFS.CD,exports_goods_services_current_usd,34072853910.0
CHN,1988,NE.EXP.GNFS.CD,exports_goods_services_current_usd,44923701330.0
CHN,1989,NE.EXP.GNFS.CD,exports_goods_services_current_usd,41190793490.0
CHN,1990,NE.EXP.GNFS.CD,exports_goods_services_current_usd,49129758920.0
CHN,1991,NE.EXP.GNFS.CD,exports_goods_services_current_usd,55542659170.0
CHN,1992,NE.EXP.GNFS.CD,exports_goods_services_current_usd,66847400129.0
CHN,1993,NE.EXP.GNFS.CD,exports_goods_services_current_usd,74280328750.0
CHN,1994,NE.EXP.GNFS.CD,exports_goods_services_current_usd,104607445198.0
CHN,1995,NE.EXP.GNFS.CD,exports_goods_services_current_usd,131858826000.0
CHN,1996,NE.EXP.GNFS.CD,exports_goods_services_current_usd,154811877000.001
CHN,1997,NE.EXP.GNFS.CD,exports_goods_services_current_usd,187447040000.0
CHN,1998,NE.EXP.GNFS.CD,exports_goods_services_current_usd,188750394176.0
CHN,1999,NE.EXP.GNFS.CD,exports_goods_services_current_usd,198699399635.0
CHN,2000,NE.EXP.GNFS.CD,exports_goods_services_current_usd,253092089737.0
CHN,2001,NE.EXP.GNFS.CD,exports_goods_services_current_usd,272060010515.89
CHN,2002,NE.EXP.GNFS.CD,exports_goods_services_current_usd,333002310923.451
CHN,2003,NE.EXP.GNFS.CD,exports_goods_services_current_usd,447958253781.62
CHN,2004,NE.EXP.GNFS.CD,exports_goods_services_current_usd,607356934124.72
CHN,2005,NE.EXP.GNFS.CD,exports_goods_services_current_usd,773339005396.99
CHN,2006,NE.EXP.GNFS.CD,exports_goods_services_current_usd,991731387760.501
CHN,2007,NE.EXP.GNFS.CD,exports_goods_services_current_usd,1258056795940.68
CHN,2008,NE.EXP.GNFS.CD,exports_goods_services_current_usd,1497868782939.59
CHN,2009,NE.EXP.GNFS.CD,exports_goods_services_current_usd,1262664161019.72
CHN,2010,NE.EXP.GNFS.CD,exports_goods_services_current_usd,1654823329663.86
CHN,2011,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2006308960976.47
CHN,2012,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2175069254663.85
CHN,2013,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2354264539609.2
CHN,2014,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2462825804851.16
CHN,2015,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2362097053274.6
CHN,2016,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2199974853570.14
CHN,2017,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2424216052098.35
CHN,2018,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2655609176087.45
CHN,2019,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2628941104657.6
CHN,2020,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2729884575163.89
CHN,2021,NE.EXP.GNFS.CD,exports_goods_services_current_usd,3554107780957.44
CHN,2022,NE.EXP.GNFS.CD,exports_goods_services_current_usd,3717887818646.97
CHN,2023,NE.EXP.GNFS.CD,exports_goods_services_current_usd,3490089712362.99
CHN,2024,NE.EXP.GNFS.CD,exports_goods_services_current_usd,3753056083349.04
CHN,1960,NV.IND.TOTL.CD,industry_value_added_current_usd,26508961499.4502
CHN,1961,NV.IND.TOTL.CD,industry_value_added_current_usd,15984180738.6357
CHN,1962,NV.IND.TOTL.CD,industry_value_added_current_usd,14781812886.3775
CHN,1963,NV.IND.TOTL.CD,industry_value_added_current_usd,16768157074.7365
CHN,1964,NV.IND.TOTL.CD,industry_value_added_current_usd,21094244110.7332
CHN,1965,NV.IND.TOTL.CD,industry_value_added_current_usd,24717595881.7276
CHN,1966,NV.IND.TOTL.CD,industry_value_added_current_usd,29059931131.944
CHN,1967,NV.IND.TOTL.CD,industry_value_added_current_usd,24697285613.953
CHN,1968,NV.IND.TOTL.CD,industry_value_added_current_usd,22040702589.0311
CHN,1969,NV.IND.TOTL.CD,industry_value_added_current_usd,28231272206.739
CHN,1970,NV.IND.TOTL.CD,industry_value_added_current_usd,37293713687.78
CHN,1971,NV.IND.TOTL.CD,industry_value_added_current_usd,41835089562.1878
CHN,1972,NV.IND.TOTL.CD,industry_value_added_current_usd,48622178590.7408
CHN,1973,NV.IND.TOTL.CD,industry_value_added_current_usd,59328968903.437
CHN,1974,NV.IND.TOTL.CD,industry_value_added_current_usd,61179731651.5621
CHN,1975,NV.IND.TOTL.CD,industry_value_added_current_usd,74130710288.022
CHN,1976,NV.IND.TOTL.CD,industry_value_added_current_usd,69330874645.5549
CHN,1977,NV.IND.TOTL.CD,industry_value_added_current_usd,81697772069.7827
CHN,1978,NV.IND.TOTL.CD,industry_value_added_current_usd,71346073861.7886
CHN,1979,NV.IND.TOTL.CD,industry_value_added_current_usd,83710091404.3478
CHN,1980,NV.IND.TOTL.CD,industry_value_added_current_usd,91861887879.1667
CHN,1981,NV.IND.TOTL.CD,industry_value_added_current_usd,90040464154.7619
CHN,1982,NV.IND.TOTL.CD,industry_value_added_current_usd,91512266652.6718
CHN,1983,NV.IND.TOTL.CD,industry_value_added_current_usd,102029573153.257
CHN,1984,NV.IND.TOTL.CD,industry_value_added_current_usd,111597607692.857
CHN,1985,NV.IND.TOTL.CD,industry_value_added_current_usd,132189524047.619
CHN,1986,NV.IND.TOTL.CD,industry_value_added_current_usd,130873170301.449
CHN,1987,NV.IND.TOTL.CD,industry_value_added_current_usd,118247369383.408
CHN,1988,NV.IND.TOTL.CD,industry_value_added_current_usd,135950488279.835
CHN,1989,NV.IND.TOTL.CD,industry_value_added_current_usd,147787569514.17
CHN,1990,NV.IND.TOTL.CD,industry_value_added_current_usd,148070534143.403
CHN,1991,NV.IND.TOTL.CD,industry_value_added_current_usd,159051605609.756
CHN,1992,NV.IND.TOTL.CD,industry_value_added_current_usd,184066130784.929
CHN,1993,NV.IND.TOTL.CD,industry_value_added_current_usd,205361498360.615
CHN,1994,NV.IND.TOTL.CD,industry_value_added_current_usd,260508242791.321
CHN,1995,NV.IND.TOTL.CD,industry_value_added_current_usd,343375643845.829
CHN,1996,NV.IND.TOTL.CD,industry_value_added_current_usd,406862577694.119
CHN,1997,NV.IND.TOTL.CD,industry_value_added_current_usd,452905359298.04
CHN,1998,NV.IND.TOTL.CD,industry_value_added_current_usd,471285497643.544
CHN,1999,NV.IND.TOTL.CD,industry_value_added_current_usd,496238663727.237
CHN,2000,NV.IND.TOTL.CD,industry_value_added_current_usd,551593230818.032
CHN,2001,NV.IND.TOTL.CD,industry_value_added_current_usd,599963366713.914
CHN,2002,NV.IND.TOTL.CD,industry_value_added_current_usd,653671223470.172
CHN,2003,NV.IND.TOTL.CD,industry_value_added_current_usd,757466220411.966
CHN,2004,NV.IND.TOTL.CD,industry_value_added_current_usd,897508305660.605
CHN,2005,NV.IND.TOTL.CD,industry_value_added_current_usd,1074917875730.22
CHN,2006,NV.IND.TOTL.CD,industry_value_added_current_usd,1308836011266.41
CHN,2007,NV.IND.TOTL.CD,industry_value_added_current_usd,1664541695519.65
CHN,2008,NV.IND.TOTL.CD,industry_value_added_current_usd,2158013850478.98
CHN,2009,NV.IND.TOTL.CD,industry_value_added_current_usd,2344591704077.16
CHN,2010,NV.IND.TOTL.CD,industry_value_added_current_usd,2830412139429.02
CHN,2011,NV.IND.TOTL.CD,industry_value_added_current_usd,3513680559814.57
CHN,2012,NV.IND.TOTL.CD,industry_value_added_current_usd,3875572922800.49
CHN,2013,NV.IND.TOTL.CD,industry_value_added_current_usd,4227918745809.63
CHN,2014,NV.IND.TOTL.CD,industry_value_added_current_usd,4513482520281.0
CHN,2015,NV.IND.TOTL.CD,industry_value_added_current_usd,4517694479123.13
CHN,2016,NV.IND.TOTL.CD,industry_value_added_current_usd,4446215389771.78
CHN,2017,NV.IND.TOTL.CD,industry_value_added_current_usd,4905939884031.9
CHN,2018,NV.IND.TOTL.CD,industry_value_added_current_usd,5514473724406.01
CHN,2019,NV.IND.TOTL.CD,industry_value_added_current_usd,5498535475367.98
CHN,2020,NV.IND.TOTL.CD,industry_value_added_current_usd,5535410773903.83
CHN,2021,NV.IND.TOTL.CD,industry_value_added_current_usd,6933477025418.77
CHN,2022,NV.IND.TOTL.CD,industry_value_added_current_usd,6941051404761.47
CHN,2023,NV.IND.TOTL.CD,industry_value_added_current_usd,6718467452983.47
CHN,2024,NV.IND.TOTL.CD,industry_value_added_current_usd,6836925811689.1
CHN,1960,NY.GDP.MKTP.CD,gdp_current_usd,59846235024.7318
CHN,1961,NY.GDP.MKTP.CD,gdp_current_usd,50162299349.7871
CHN,1962,NY.GDP.MKTP.CD,gdp_current_usd,47310737754.2287
CHN,1963,NY.GDP.MKTP.CD,gdp_current_usd,50812227918.5753
CHN,1964,NY.GDP.MKTP.CD,gdp_current_usd,59821862703.4023
CHN,1965,NY.GDP.MKTP.CD,gdp_current_usd,70565994356.1828
CHN,1966,NY.GDP.MKTP.CD,gdp_current_usd,76854053259.209
CHN,1967,NY.GDP.MKTP.CD,gdp_current_usd,73011350596.2485
CHN,1968,NY.GDP.MKTP.CD,gdp_current_usd,70980323818.7853
CHN,1969,NY.GDP.MKTP.CD,gdp_current_usd,79847786729.1898
CHN,1970,NY.GDP.MKTP.CD,gdp_current_usd,92752930873.1912
CHN,1971,NY.GDP.MKTP.CD,gdp_current_usd,99959013879.6308
CHN,1972,NY.GDP.MKTP.CD,gdp_current_usd,113871930713.841
CHN,1973,NY.GDP.MKTP.CD,gdp_current_usd,138764340892.0
CHN,1974,NY.GDP.MKTP.CD,gdp_current_usd,144418433058.472
CHN,1975,NY.GDP.MKTP.CD,gdp_current_usd,163687619735.857
CHN,1976,NY.GDP.MKTP.CD,gdp_current_usd,154196810058.643
CHN,1977,NY.GDP.MKTP.CD,gdp_current_usd,175226595859.778
CHN,1978,NY.GDP.MKTP.CD,gdp_current_usd,149788617886.179
CHN,1979,NY.GDP.MKTP.CD,gdp_current_usd,178573913043.478
CHN,1980,NY.GDP.MKTP.CD,gdp_current_usd,191487500000.0
CHN,1981,NY.GDP.MKTP.CD,gdp_current_usd,196218253968.254
CHN,1982,NY.GDP.MKTP.CD,gdp_current_usd,205480916030.534
CHN,1983,NY.GDP.MKTP.CD,gdp_current_usd,231130268199.234
CHN,1984,NY.GDP.MKTP.CD,gdp_current_usd,260442857142.857
CHN,1985,NY.GDP.MKTP.CD,gdp_current_usd,310064625850.34
CHN,1986,NY.GDP.MKTP.CD,gdp_current_usd,301310144927.536
CHN,1987,NY.GDP.MKTP.CD,gdp_current_usd,273455156950.673
CHN,1988,NY.GDP.MKTP.CD,gdp_current_usd,312888888888.889
CHN,1989,NY.GDP.MKTP.CD,gdp_current_usd,348380566801.619
CHN,1990,NY.GDP.MKTP.CD,gdp_current_usd,361560229445.507
CHN,1991,NY.GDP.MKTP.CD,gdp_current_usd,384510452961.672
CHN,1992,NY.GDP.MKTP.CD,gdp_current_usd,428502354788.069
CHN,1993,NY.GDP.MKTP.CD,gdp_current_usd,446557291212.148
CHN,1994,NY.GDP.MKTP.CD,gdp_current_usd,566929539493.172
CHN,1995,NY.GDP.MKTP.CD,gdp_current_usd,738190896227.55
CHN,1996,NY.GDP.MKTP.CD,gdp_current_usd,868523936530.083
CHN,1997,NY.GDP.MKTP.CD,gdp_current_usd,967753570434.667
CHN,1998,NY.GDP.MKTP.CD,gdp_current_usd,1037134141760.35
CHN,1999,NY.GDP.MKTP.CD,gdp_current_usd,1103843203575.64
